t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
911,1,MS,6.4180000000000,1,380557.4340556199895,380557.4340556199895,0.0024758500000
912,1,MS,6.7050000000000,1,380492.4646213600063,380492.4646213600063,0.0025366200000
913,1,MS,7.0190000000000,1,380426.6352477400214,380426.6352477400214,0.0026046800000
914,1,MS,7.3050000000000,1,380360.0003117999877,380360.0003117999877,0.0026681100000
915,1,MS,7.6250000000000,1,380292.1945465899771,380292.1945465899771,0.0027407600000
916,1,MS,7.8050000000000,1,380223.8103427800233,380223.8103427800233,0.0027824100000
917,1,MS,7.8500000000000,1,380155.3270600700052,380155.3270600700052,0.0027929100000
918,1,MS,7.8500000000000,1,380086.8959548100247,380086.8959548100247,0.0027929100000
919,1,MS,7.9000000000000,1,380017.8698468800285,380017.8698468800285,0.0028046200000
920,1,MS,7.9850000000000,1,379948.2388607399771,379948.2388607399771,0.0028246400000
921,1,MS,8.0700000000000,1,379878.0775423499872,379878.0775423499872,0.0028447800000
922,1,MS,8.1700000000000,1,379807.5210261300090,379807.5210261300090,0.0028686500000
923,1,MS,8.3100000000000,1,379736.6614885400049,379736.6614885400049,0.0029023700000
924,1,MS,8.4350000000000,1,379665.7920650999877,379665.7920650999877,0.0029327800000
925,1,MS,8.5250000000000,1,379595.3505891999812,379595.3505891999812,0.0029548500000
926,1,MS,8.6150000000000,1,379525.5143129299977,379525.5143129299977,0.0029770800000
927,1,MS,8.7100000000000,1,379456.4444861999946,379456.4444861999946,0.0030007100000
928,1,MS,8.8000000000000,1,379388.2926538700121,379388.2926538700121,0.0030232500000
929,1,MS,8.8500000000000,1,379321.3789721400244,379321.3789721400244,0.0030358400000
930,1,MS,8.8600000000000,1,379255.9771973399911,379255.9771973399911,0.0030383700000
931,1,MS,8.8350000000000,1,379192.2937836099882,379192.2937836099882,0.0030320600000
932,1,MS,8.8100000000000,1,379130.3114765399951,379130.3114765399951,0.0030257700000
933,1,MS,8.8200000000000,1,379069.7898468900239,379069.7898468900239,0.0030282800000
934,1,MS,9.0000000000000,1,379009.7926149200066,379009.7926149200066,0.0030739000000
935,1,MS,9.3450000000000,1,378949.5487605999806,378949.5487605999806,0.0031630900000
936,1,MS,9.6050000000000,1,378889.0367123900214,378889.0367123900214,0.0032318600000
937,1,MS,9.9400000000000,1,378826.9931700099842,378826.9931700099842,0.0033224700000
938,1,MS,10.0700000000000,1,378763.8347604200244,378763.8347604200244,0.0033582500000
939,1,MS,10.1200000000000,1,378699.2309332399745,378699.2309332399745,0.0033721100000
940,1,MS,10.0750000000000,1,378633.4349515200011,378633.4349515200011,0.0033596300000
941,1,MS,10.0850000000000,1,378566.2578504200210,378566.2578504200210,0.0033624000000
942,1,MS,10.0250000000000,1,378498.1647327999817,378498.1647327999817,0.0033458200000
943,1,MS,9.9850000000000,1,378429.3588812099770,378429.3588812099770,0.0033348100000
944,1,MS,9.7650000000000,1,378361.2462370800204,378361.2462370800204,0.0032748500000
945,1,MS,9.3850000000000,1,378294.8652745200088,378294.8652745200088,0.0031735800000
946,1,MS,9.1100000000000,1,378229.8856811600272,378229.8856811600272,0.0031020900000
947,1,MS,8.7450000000000,1,378166.9411069399794,378166.9411069399794,0.0030094600000
948,1,MS,8.3700000000000,1,378106.1367441699840,378106.1367441699840,0.0029169300000
949,1,MS,8.0150000000000,1,378047.5101388000185,378047.5101388000185,0.0028317300000
950,1,MS,7.7100000000000,1,377990.7897975600208,377990.7897975600208,0.0027603500000
951,1,MS,7.4800000000000,1,377935.6734383999719,377935.6734383999719,0.0027076200000
952,1,MS,7.2700000000000,1,377882.0714712400222,377882.0714712400222,0.0026602700000
953,1,MS,7.0160000000000,1,377830.1699275199790,377830.1699275199790,0.0026040200000
954,1,MS,6.6020000000000,1,377780.5873466599733,377780.5873466599733,0.0025146600000
955,1,MS,6.4420000000000,1,377732.2169712500181,377732.2169712500181,0.0024808800000
956,1,MS,6.3200000000000,1,377684.9212417500094,377684.9212417500094,0.0024554000000
957,1,MS,6.1040000000000,1,377638.9745739600039,377638.9745739600039,0.0024108800000
958,1,MS,6.1710000000000,1,377593.2975480000023,377593.2975480000023,0.0024246100000
959,1,MS,6.5130000000000,1,377546.8950605500140,377546.8950605500140,0.0024958200000
960,1,MS,7.1000000000000,1,377498.4969405499869,377498.4969405499869,0.0026225000000
961,1,MS,7.6350000000000,1,377447.6444047900150,377447.6444047900150,0.0027430500000
962,1,MS,8.0300000000000,1,377394.1130695199827,377394.1130695199827,0.0028352800000
963,1,MS,8.0750000000000,1,377338.5366623200243,377338.5366623200243,0.0028459700000
964,1,MS,7.8250000000000,1,377281.7905822700122,377281.7905822700122,0.0027870700000
965,1,MS,7.5050000000000,1,377223.8517132800189,377223.8517132800189,0.0027133100000
966,1,MS,7.1000000000000,1,377164.7380712800077,377164.7380712800077,0.0026225000000
967,1,MS,6.8340000000000,1,377103.6538908199873,377103.6538908199873,0.0025643800000
968,1,MS,6.7520000000000,1,377039.6531262799981,377039.6531262799981,0.0025467100000
969,1,MS,6.7890000000000,1,376972.8749055200024,376972.8749055200024,0.0025546700000
970,1,MS,6.8430000000000,1,376903.9103532700101,376903.9103532700101,0.0025663300000
971,1,MS,6.8050000000000,1,376833.9076938200160,376833.9076938200160,0.0025581200000
972,1,MS,6.3130000000000,1,376765.8693962399848,376765.8693962399848,0.0024539500000
973,1,MS,5.8720000000000,1,376699.7406584600103,376699.7406584600103,0.0023638800000
974,1,MS,5.6280000000000,1,376634.5084373499849,376634.5084373499849,0.0023153600000
975,1,MS,5.4070000000000,1,376570.2380275600008,376570.2380275600008,0.0022722000000
976,1,MS,5.2660000000000,1,376506.6475771800033,376506.6475771800033,0.0022450500000
977,1,MS,5.1300000000000,1,376443.9160481399740,376443.9160481399740,0.0022191400000
978,1,MS,5.0200000000000,1,376381.9494414500077,376381.9494414500077,0.0021983800000
979,1,MS,4.8990000000000,1,376320.8896617600112,376320.8896617600112,0.0021757600000
980,1,MS,4.7070000000000,1,376261.1229311400093,376261.1229311400093,0.0021403000000
981,1,MS,4.4550000000000,1,376202.8974606299889,376202.8974606299889,0.0020945500000
982,1,MS,4.6320000000000,1,376144.1145245300140,376144.1145245300140,0.0021265900000
983,1,MS,5.1620000000000,1,376083.1313725300133,376083.1313725300133,0.0022252100000
984,1,MS,5.7490000000000,1,376019.2098456600215,376019.2098456600215,0.0023393100000
985,1,MS,6.2470000000000,1,375952.0701674100128,375952.0701674100128,0.0024402700000
986,1,MS,7.0210000000000,1,375879.6542568699806,375879.6542568699806,0.0026051200000
987,1,MS,6.8890000000000,1,375806.5762979799765,375806.5762979799765,0.0025763000000
988,1,MS,6.6460000000000,1,375732.9407787899836,375732.9407787899836,0.0025240200000
989,1,MS,6.2770000000000,1,375659.3970717599732,375659.3970717599732,0.0024464800000
990,1,MS,5.7920000000000,1,375586.1746166300145,375586.1746166300145,0.0023478700000
991,1,MS,5.4430000000000,1,375512.2023081799853,375512.2023081799853,0.0022791800000
992,1,MS,5.2550000000000,1,375436.5824861900182,375436.5824861900182,0.0022429400000
993,1,MS,5.2180000000000,1,375358.9413604399888,375358.9413604399888,0.0022358700000
994,1,MS,5.2650000000000,1,375279.2742057400174,375279.2742057400174,0.0022448500000
995,1,MS,5.3930000000000,1,375197.5791301300051,375197.5791301300051,0.0022694900000
996,1,MS,5.5670000000000,1,375114.0078736899886,375114.0078736899886,0.0023033700000
997,1,MS,5.7590000000000,1,375028.8530875900178,375028.8530875900178,0.0023412900000
998,1,MS,5.9640000000000,1,374942.4173817400006,374942.4173817400006,0.0023824200000
999,1,MS,6.1580000000000,1,374855.1516901800060,374855.1516901800060,0.0024219400000
1000,1,MS,6.3250000000000,1,374767.5118921400281,374767.5118921400281,0.0024564400000
1001,1,MS,6.5250000000000,1,374679.5915601400193,374679.5915601400193,0.0024983500000
1002,1,MS,6.7680000000000,1,374591.4055384999956,374591.4055384999956,0.0025501500000
1003,1,MS,6.9850000000000,1,374503.3636413600179,374503.3636413600179,0.0025972300000
1004,1,MS,7.2100000000000,1,374415.6083168400219,374415.6083168400219,0.0026468900000
1005,1,MS,7.4400000000000,1,374328.2978686399874,374328.2978686399874,0.0026985400000
1006,1,MS,7.6700000000000,1,374241.6401438600151,374241.6401438600151,0.0027511100000
1007,1,MS,7.9700000000000,1,374155.2958845800022,374155.2958845800022,0.0028210900000
1008,1,MS,8.1950000000000,1,374069.8131134299911,374069.8131134299911,0.0028746400000
1009,1,MS,8.2850000000000,1,373985.9207266399753,373985.9207266399753,0.0028963200000
1010,1,MS,8.3000000000000,1,373903.9925422300003,373903.9925422300003,0.0028999500000
1011,1,MS,8.3550000000000,1,373823.5808959599817,373823.5808959599817,0.0029132800000
1012,1,MS,8.3550000000000,1,373744.9469405899872,373744.9469405899872,0.0029132800000
1013,1,MS,8.2150000000000,1,373668.7668794500059,373668.7668794500059,0.0028794500000
1014,1,MS,7.8000000000000,1,373596.4311100399937,373596.4311100399937,0.0027812400000
1015,1,MS,7.3550000000000,1,373527.6097081499756,373527.6097081499756,0.0026793500000
1016,1,MS,6.8760000000000,1,373462.2251827699947,373462.2251827699947,0.0025734800000
1017,1,MS,6.3630000000000,1,373400.2705295300111,373400.2705295300111,0.0024643500000
1018,1,MS,5.8180000000000,1,373341.7242403299897,373341.7242403299897,0.0023530600000
1019,1,MS,5.3010000000000,1,373286.2464942599763,373286.2464942599763,0.0022517600000
1020,1,MS,4.8530000000000,1,373233.3474417299731,373233.3474417299731,0.0021672100000
1021,1,MS,4.4800000000000,1,373182.5564229100128,373182.5564229100128,0.0020990500000
1022,1,MS,4.1550000000000,1,373133.5518807300250,373133.5518807300250,0.0020412700000
1023,1,MS,3.8850000000000,1,373086.0337336899829,373086.0337336899829,0.0019943700000
1024,1,MS,3.8280000000000,1,373039.1440728700254,373039.1440728700254,0.0019846000000
1025,1,MS,3.8010000000000,1,372992.8019277399871,372992.8019277399871,0.0019799800000
1026,1,MS,3.6090000000000,1,372947.6462175800116,372947.6462175800116,0.0019474600000
1027,1,MS,3.4280000000000,1,372903.5928543700138,372903.5928543700138,0.0019172400000
1028,1,MS,3.2880000000000,1,372860.4714674599818,372860.4714674599818,0.0018941600000
1029,1,MS,3.2120000000000,1,372817.9809963000007,372817.9809963000007,0.0018817400000
1030,1,MS,3.6110000000000,1,372774.4172601000173,372774.4172601000173,0.0019477900000
1031,1,MS,4.1790000000000,1,372729.2022864699829,372729.2022864699829,0.0020454800000
1032,1,MS,4.5550000000000,1,372682.8302194600110,372682.8302194600110,0.0021126000000
1033,1,MS,5.2960000000000,1,372633.4396885299939,372633.4396885299939,0.0022508000000
1034,1,MS,6.0310000000000,1,372580.6506110699847,372580.6506110699847,0.0023960000000
1035,1,MS,6.1420000000000,1,372526.7139341299771,372526.7139341299771,0.0024186600000
1036,1,MS,5.9720000000000,1,372472.4531411899952,372472.4531411899952,0.0023840300000
1037,1,MS,5.2430000000000,1,372419.8584185600048,372419.8584185600048,0.0022406400000
1038,1,MS,4.2760000000000,1,372369.4955665600137,372369.4955665600137,0.0020626100000
1039,1,MS,3.3660000000000,1,372320.6237845700234,372320.6237845700234,0.0019069900000
1040,1,MS,2.7770000000000,1,372271.7737985400017,372271.7737985400017,0.0018120700000
1041,1,MS,2.5670000000000,1,372221.6407182299881,372221.6407182299881,0.0017792900000
1042,1,MS,2.4080000000000,1,372170.3401666699792,372170.3401666699792,0.0017548400000
1043,1,MS,2.2720000000000,1,372117.8913090300048,372117.8913090300048,0.0017341600000
1044,1,MS,2.1710000000000,1,372064.4261640799814,372064.4261640799814,0.0017189500000
1045,1,MS,2.0870000000000,1,372010.0688927799929,372010.0688927799929,0.0017064000000
1046,1,MS,2.0060000000000,1,371955.0671093700221,371955.0671093700221,0.0016943700000
1047,1,MS,1.8990000000000,1,371899.6262181799975,371899.6262181799975,0.0016786000000
1048,1,MS,1.7560000000000,1,371844.1049384900252,371844.1049384900252,0.0016577300000
1049,1,MS,1.6150000000000,1,371788.6054287499865,371788.6054287499865,0.0016373900000
1050,1,MS,1.4850000000000,1,371733.1577788700233,371733.1577788700233,0.0016188400000
1051,1,MS,1.3540000000000,1,371677.8575905999751,371677.8575905999751,0.0016003400000
1052,1,MS,1.2370000000000,1,371622.6706773799961,371622.6706773799961,0.0015839900000
1053,1,MS,0.0000000000000,1,371572.3656352200196,371572.3656352200196,0.0014201800000
1054,1,MS,0.0000000000000,1,371521.1038652199786,371521.1038652199786,0.0014201800000
1055,1,MS,0.0000000000000,1,371468.7625627500238,371468.7625627500238,0.0014201800000
1056,1,MS,0.0000000000000,1,371414.2935034499969,371414.2935034499969,0.0014201800000
1057,1,MS,1.0850000000000,1,371350.8641608000034,371350.8641608000034,0.0015629600000
1058,1,MS,2.4830000000000,1,371274.9290120300138,371274.9290120300138,0.0017663300000
1059,1,MS,2.9910000000000,1,371190.2381651700125,371190.2381651700125,0.0018460500000
1060,1,MS,2.7990000000000,1,371101.5075290700188,371101.5075290700188,0.0018155400000
1061,1,MS,2.2120000000000,1,371011.8372151100193,371011.8372151100193,0.0017251100000
1062,1,MS,1.8110000000000,1,370919.7596989499871,370919.7596989499871,0.0016657300000
1063,1,MS,1.6270000000000,1,370823.9802520900266,370823.9802520900266,0.0016391100000
1064,1,MS,1.5070000000000,1,370724.3075945299934,370724.3075945299934,0.0016219700000
1065,1,MS,1.3850000000000,1,370621.8869947000057,370621.8869947000057,0.0016047000000
1066,1,MS,1.2490000000000,1,370517.6297914600000,370517.6297914600000,0.0015856600000
1067,1,MS,1.1230000000000,1,370411.9482537499862,370411.9482537499862,0.0015681900000
1068,1,MS,1.0060000000000,1,370305.3250284499954,370305.3250284499954,0.0015521400000
1069,1,MS,0.8960000000000,1,370198.1106979100150,370198.1106979100150,0.0015371800000
1070,1,MS,0.7880000000000,1,370090.6368946100120,370090.6368946100120,0.0015226200000
1071,1,MS,0.7000000000000,1,369982.9971224699984,369982.9971224699984,0.0015108600000
1072,1,MS,0.6150000000000,1,369875.4115717399982,369875.4115717399982,0.0014995700000
1073,1,MS,0.5330000000000,1,369768.0375664600288,369768.0375664600288,0.0014887500000
1074,1,MS,0.4710000000000,1,369660.8382097900030,369660.8382097900030,0.0014806200000
1075,1,MS,0.3900000000000,1,369554.1487860900233,369554.1487860900233,0.0014700600000
1076,1,MS,0.2940000000000,1,369448.0801506899879,369448.0801506899879,0.0014576400000
1077,1,MS,0.1980000000000,1,369342.5464190000203,369342.5464190000203,0.0014453100000
1078,1,MS,0.2000000000000,1,369236.5174652899732,369236.5174652899732,0.0014455600000
1079,1,MS,0.2650000000000,1,369129.3098285999731,369129.3098285999731,0.0014539000000
1080,1,MS,0.3260000000000,1,369020.0039424599963,369020.0039424599963,0.0014617700000
1081,1,MS,0.3850000000000,1,368907.2497718399973,368907.2497718399973,0.0014694100000
1082,1,MS,0.5430000000000,1,368789.5750471199863,368789.5750471199863,0.0014900700000
1083,1,MS,1.1120000000000,1,368662.0512213999755,368662.0512213999755,0.0015666800000
1084,1,MS,1.2650000000000,1,368529.1436476900126,368529.1436476900126,0.0015878900000
1085,1,MS,1.0690000000000,1,368395.2492913799942,368395.2492913799942,0.0015607700000
1086,1,MS,0.9610000000000,1,368259.2406691099750,368259.2406691099750,0.0015460000000
1087,1,MS,0.9420000000000,1,368120.2357090900186,368120.2357090900186,0.0015434200000
1088,1,MS,0.9300000000000,1,367979.0332132200128,367979.0332132200128,0.0015417900000
1089,1,MS,0.9040000000000,1,367836.7291071399814,367836.7291071399814,0.0015382600000
1090,1,MS,0.8660000000000,1,367693.9291593299713,367693.9291593299713,0.0015331200000
1091,1,MS,0.8460000000000,1,367550.8091956599965,367550.8091956599965,0.0015304300000
1092,1,MS,0.8300000000000,1,367407.6792487400235,367407.6792487400235,0.0015282700000
1093,1,MS,0.7770000000000,1,367265.2884640999837,367265.2884640999837,0.0015211500000
1094,1,MS,0.7140000000000,1,367124.0104231800069,367124.0104231800069,0.0015127200000
1095,1,MS,0.6610000000000,1,366983.8813518200186,366983.8813518200186,0.0015056700000
1096,1,MS,0.6380000000000,1,366844.6686395899742,366844.6686395899742,0.0015026100000
1097,1,MS,0.6410000000000,1,366706.1647479400272,366706.1647479400272,0.0015030100000
1098,1,MS,0.6530000000000,1,366568.4117314700270,366568.4117314700270,0.0015046000000
1099,1,MS,0.6640000000000,1,366431.4817646400188,366431.4817646400188,0.0015060700000
1100,1,MS,0.6720000000000,1,366295.4363974399748,366295.4363974399748,0.0015071300000
1101,1,MS,0.6840000000000,1,366160.2565798399737,366160.2565798399737,0.0015087300000
1102,1,MS,0.7020000000000,1,366025.8826680100174,366025.8826680100174,0.0015111200000
1103,1,MS,0.7190000000000,1,365892.2970808899845,365892.2970808899845,0.0015133900000
1104,1,MS,0.7430000000000,1,365759.1545690000057,365759.1545690000057,0.0015166000000
1105,1,MS,0.7650000000000,1,365626.1884651000146,365626.1884651000146,0.0015195400000
1106,1,MS,0.7840000000000,1,365493.3570809100056,365493.3570809100056,0.0015220900000
1107,1,MS,0.9240000000000,1,365359.1788525599986,365359.1788525599986,0.0015409800000
1108,1,MS,1.2990000000000,1,365221.0054805299733,365221.0054805299733,0.0015926300000
